ODf,culture_id,ff,replicate,amp,dilution,day
1.6840860963990254,0,0.031152266232569434,0,100.0,100.0,0
1.5789835871023483,1,0.06950165000227161,0,100.0,100.0,0
1.6413533534142115,2,0.1042983362668097,0,100.0,100.0,0
1.6961267849657014,3,0.13213366255725895,0,100.0,100.0,0
1.549660151631123,4,0.15979650370496915,0,100.0,100.0,0
1.7228846965892708,5,0.19304303391903765,0,100.0,100.0,0
1.7425815400429612,6,0.25174178099398803,0,100.0,100.0,0
1.6649764417327846,7,0.26341746330760063,0,100.0,100.0,0
1.592669776255018,8,0.3056671940277226,0,100.0,100.0,0
1.6768977044569822,9,0.34334174498765385,0,100.0,100.0,0
1.0549936951019026,10,0.38163685610162806,0,100.0,100.0,0
1.7228846965892708,11,0.4507983751155671,0,100.0,100.0,0
1.660228552130864,12,0.4999802085226239,0,100.0,100.0,0
1.813153975207099,13,0.5338991821159313,0,100.0,100.0,0
1.6460548132076793,14,0.5920911819529485,0,100.0,100.0,0
1.6507677951122643,15,0.6460758083959288,0,100.0,100.0,0
1.7750255339134264,16,0.6799531461887177,0,100.0,100.0,0
1.8080262929567057,17,0.7256290554153574,0,100.0,100.0,0
1.8080262929567057,18,0.7691102164923562,0,100.0,100.0,0
1.6985439958229895,19,0.8243891027529345,0,100.0,100.0,0
1.7599833392901039,20,0.8738420463274557,0,100.0,100.0,0
1.7851194301064905,21,0.9367017784817947,0,100.0,100.0,0
1.8157229526224825,22,0.995688809939709,0,100.0,100.0,0
1.750020180609624,23,0.031745947633363025,1,100.0,100.0,0
1.4557345180562946,24,0.06987775367854583,1,100.0,100.0,0
1.6768977044569822,25,0.10174663654152538,1,100.0,100.0,0
1.3080605180764022,26,0.13520241856440718,1,100.0,100.0,0
1.6840860963990254,27,0.1756847790169672,1,100.0,100.0,0
1.6649764417327846,28,0.2070207198601302,1,100.0,100.0,0
1.5744430837217132,29,0.22799923359497365,1,100.0,100.0,0
1.5721768458670988,30,0.29237590192778035,1,100.0,100.0,0
1.5676523663571995,31,0.3085304619870169,1,100.0,100.0,0
1.655492355742412,32,0.33770525005940577,1,100.0,100.0,0
1.5474229148134033,33,0.362642634961263,1,100.0,100.0,0
1.8208712258784518,34,0.44350257333183896,1,100.0,100.0,0
1.639006926730505,35,0.4902130927137013,1,100.0,100.0,0
1.8260333185919058,36,0.5476742010010488,1,100.0,100.0,0
1.679290850795592,37,0.5950144997283721,1,100.0,100.0,0
1.6018483159368282,38,0.6239192454194262,1,100.0,100.0,0
1.7327079006596113,39,0.6907710091754977,1,100.0,100.0,0
1.7699983844590355,40,0.7246771476753159,1,100.0,100.0,0
1.7800658593794376,41,0.7827764382938294,1,100.0,100.0,0
1.8029122467803491,42,0.8248114442826601,1,100.0,100.0,0
1.6626010316725781,43,0.8644086684446738,1,100.0,100.0,0
1.7155500830333419,44,0.929896126423044,1,100.0,100.0,0
1.7927247738931043,45,0.996516612629534,1,100.0,100.0,0
1.6649764417327846,46,0.018635281727616915,2,100.0,100.0,0
1.7549953077625722,47,0.030944239146267743,2,100.0,100.0,0
1.63666335953163,48,0.05160936236583852,2,100.0,100.0,0
1.772510316491642,49,0.07239016781824481,2,100.0,100.0,0
1.156271226738725,50,0.09004768164542748,2,100.0,100.0,0
1.3682194177939029,51,0.11394713167710407,2,100.0,100.0,0
1.5586352172845068,52,0.13821716073280102,2,100.0,100.0,0
1.6961267849657014,53,0.15419834260109844,2,100.0,100.0,0
1.594960307470882,54,0.16990131123547675,2,100.0,100.0,0
1.6110708735000927,55,0.1864408130957847,2,100.0,100.0,0
1.592669776255018,56,0.22509761949892038,2,100.0,100.0,0
1.790186315891379,57,0.268494204185257,2,100.0,100.0,0
1.8054675698935896,58,0.29654355485820316,2,100.0,100.0,0
1.7425815400429612,59,0.35225702534974207,2,100.0,100.0,0
1.713111415194469,60,0.372787037757979,2,100.0,100.0,0
1.6413533534142115,61,0.4211582982573706,2,100.0,100.0,0
1.520777138139883,62,0.4825299871293856,2,100.0,100.0,0
1.8468213809059133,63,0.5266037294000966,2,100.0,100.0,0
1.727790026434277,64,0.6167596848216744,2,100.0,100.0,0
1.6087610843371178,65,0.6988857346065147,2,100.0,100.0,0
1.8442105507832123,66,0.7461546284604095,2,100.0,100.0,0
1.7927247738931043,67,0.85504743323552,2,100.0,100.0,0
1.8338025320387914,68,0.9932904501234189,2,100.0,100.0,0
1.4240199847508959,0,0.9874937080497487,0,100.0,100.0,1
1.5972535701377262,1,0.9821631407018426,0,100.0,100.0,1
1.4750173637661552,2,0.9648291115551666,0,100.0,100.0,1
1.468568241251078,3,0.9106794751067468,0,100.0,100.0,1
1.599549570777821,4,0.7529100167565319,0,100.0,100.0,1
1.4642808102177682,5,0.334610455122816,0,100.0,100.0,1
1.345942041206419,6,0.3242346816555152,0,100.0,100.0,1
1.592669776255018,7,0.258053744795015,0,100.0,100.0,1
1.5097827812669435,8,0.33314687687095956,0,100.0,100.0,1
1.5032162118257573,9,0.29294032645476104,0,100.0,100.0,1
1.321930203717076,10,0.3224962526258615,0,100.0,100.0,1
1.3825314854882846,11,0.36611311953790904,0,100.0,100.0,1
1.501032328647183,12,0.4030531806995371,0,100.0,100.0,1
1.403163853077204,13,0.43346938331744184,0,100.0,100.0,1
1.6768977044569822,14,0.48369147010624003,0,100.0,100.0,1
1.3499733254368258,15,0.5125242078888458,0,100.0,100.0,1
1.7253357974652404,16,0.5557928640388456,0,100.0,100.0,1
1.5474229148134033,17,0.6028732564684812,0,100.0,100.0,1
1.522983572343361,18,0.6837007650051667,0,100.0,100.0,1
1.585814506439099,19,0.7403322678840404,0,100.0,100.0,1
1.585814506439099,20,0.8165204075317368,0,100.0,100.0,1
1.5296181049975033,21,0.9054562525352797,0,100.0,100.0,1
1.520777138139883,22,,0,100.0,100.0,1
1.366183504089356,23,0.9702779116773748,1,100.0,100.0,1
1.3338986457631203,24,0.9711223111647603,1,100.0,100.0,1
1.3621181314069664,25,0.942113098161755,1,100.0,100.0,1
1.3702574891541066,26,0.8876818988862478,1,100.0,100.0,1
1.3399109156808784,27,0.7922043084240005,1,100.0,100.0,1
1.4707155466062416,28,0.4295323851152277,1,100.0,100.0,1
1.366183504089356,29,0.42329636687628,1,100.0,100.0,1
1.5676523663571995,30,0.31263640952025196,1,100.0,100.0,1
1.2806176813583725,31,0.33004471846025346,1,100.0,100.0,1
1.3179572185931991,32,0.3238248048577445,1,100.0,100.0,1
1.4010906265215493,33,0.33064428454241157,1,100.0,100.0,1
1.3499733254368258,34,0.36197336692651016,1,100.0,100.0,1
1.394884323811819,35,0.3766478674371132,1,100.0,100.0,1
1.468568241251078,36,0.42792123277798044,1,100.0,100.0,1
1.5097827812669435,37,0.4660283055456874,1,100.0,100.0,1
1.6156987913203924,38,0.492622892588131,1,100.0,100.0,1
1.4664233309004546,39,0.5473231883388731,1,100.0,100.0,1
1.8208712258784518,40,0.5902017056504469,1,100.0,100.0,1
1.7674897292440177,41,0.6604891919712174,1,100.0,100.0,1
1.7425815400429612,42,0.7352319930324293,1,100.0,100.0,1
1.6460548132076793,43,0.7890000572398279,1,100.0,100.0,1
1.4451047873484997,44,0.9010552030233366,1,100.0,100.0,1
1.6721203276449925,45,,1,100.0,100.0,1
1.4135636454677651,46,0.982345387435229,2,100.0,100.0,1
1.3866402881031807,47,0.9718670282392821,2,100.0,100.0,1
1.3722977227481734,48,0.9716463676408637,2,100.0,100.0,1
1.3886979861471513,49,0.9754834509270986,2,100.0,100.0,1
1.3580613347706805,50,0.940450155858877,2,100.0,100.0,1
1.3600886633450897,51,0.9226160518275699,2,100.0,100.0,1
1.364149743476783,52,0.9038016782001109,2,100.0,100.0,1
1.4010906265215493,53,0.8039768741473254,2,100.0,100.0,1
1.5296181049975033,54,0.5572114410959595,2,100.0,100.0,1
1.403163853077204,55,0.47153685317294863,2,100.0,100.0,1
1.5653941121796247,56,0.4379093523757589,2,100.0,100.0,1
1.2420807463323673,57,0.26616427866170617,2,100.0,100.0,1
1.3702574891541066,58,0.2614545291516202,2,100.0,100.0,1
1.3804803715390714,59,0.2705876148110466,2,100.0,100.0,1
1.4879808559462406,60,0.2781639003227008,2,100.0,100.0,1
1.4366431050554922,61,0.3284173160940395,2,100.0,100.0,1
1.4451047873484997,62,0.3384240466857535,2,100.0,100.0,1
1.3866402881031807,63,0.3991532824615303,2,100.0,100.0,1
1.643702646569231,64,0.47520889062156746,2,100.0,100.0,1
1.599549570777821,65,0.5487193367850032,2,100.0,100.0,1
1.522983572343361,66,0.6483224004455963,2,100.0,100.0,1
1.5032162118257573,67,0.758419352422588,2,100.0,100.0,1
1.7327079006596113,68,,2,100.0,100.0,1
1.5608855438386005,0,0.9849409019299914,0,100.0,100.0,2
1.5384999042476315,1,0.9819368479058983,0,100.0,100.0,2
1.520777138139883,2,0.9360634089286171,0,100.0,100.0,2
1.4793288254323849,3,0.8468314075672183,0,100.0,100.0,2
1.374340123168899,4,0.7715897492064655,0,100.0,100.0,2
1.2806176813583725,5,0.24624564821885622,0,100.0,100.0,2
1.4261180924660422,6,0.26378301106570007,0,100.0,100.0,2
1.5972535701377262,7,0.24437130785766736,0,100.0,100.0,2
1.3159737997970447,8,0.22842108085589127,0,100.0,100.0,2
1.0811328770279787,9,0.21252052813071168,0,100.0,100.0,2
1.319942685155618,10,0.2652857515800698,0,100.0,100.0,2
1.6343226448566175,11,0.29382996318804727,0,100.0,100.0,2
1.3702574891541066,12,0.32251378910265543,0,100.0,100.0,2
1.5362756057657516,13,0.3379758975075019,0,100.0,100.0,2
1.4219241636103985,14,0.37472392149815514,0,100.0,100.0,2
1.4240199847508959,15,0.38012912216816896,0,100.0,100.0,2
1.477171886333912,16,0.4541404272508003,0,100.0,100.0,2
1.4010906265215493,17,0.4888345808974065,0,100.0,100.0,2
1.321930203717076,18,0.5819065452183398,0,100.0,100.0,2
1.4514755725336224,19,0.6514275048663709,0,100.0,100.0,2
1.477171886333912,20,0.7393282899289008,0,100.0,100.0,2
1.5362756057657516,21,0.8504479775241348,0,100.0,100.0,2
1.6273175467451289,22,,0,100.0,100.0,2
1.477171886333912,23,0.9744150258306895,1,100.0,100.0,2
1.4642808102177682,24,0.9606130951735062,1,100.0,100.0,2
1.4114791828465392,25,0.9128398393896723,1,100.0,100.0,2
1.4557345180562946,26,0.8602541120503212,1,100.0,100.0,2
1.460002916598807,27,0.7476915541977289,1,100.0,100.0,2
1.3621181314069664,28,0.3446212011594957,1,100.0,100.0,2
1.468568241251078,29,0.24529954053090045,1,100.0,100.0,2
1.3560361411775448,30,0.2520833126786655,1,100.0,100.0,2
1.4387550376859133,31,0.23731461349087452,1,100.0,100.0,2
1.3179572185931991,32,0.23380751041163234,1,100.0,100.0,2
1.4408692922013802,33,0.30417923271232783,1,100.0,100.0,2
1.5032162118257573,34,0.2713902088309302,1,100.0,100.0,2
1.4429858737129313,35,0.2964373643893477,1,100.0,100.0,2
1.4514755725336224,36,0.30338014708626304,1,100.0,100.0,2
1.3722977227481734,37,0.3458022969404959,1,100.0,100.0,2
1.394884323811819,38,0.3689821411141304,1,100.0,100.0,2
1.2845141914196214,39,0.44201180893121744,1,100.0,100.0,2
1.63666335953163,40,0.47472098697506726,1,100.0,100.0,2
1.53405387701386,41,0.5424577448591473,1,100.0,100.0,2
1.639006926730505,42,0.6140250446202853,1,100.0,100.0,2
1.5653941121796247,43,0.7004423137431375,1,100.0,100.0,2
1.3499733254368258,44,0.8418023175772047,1,100.0,100.0,2
1.4557345180562946,45,,1,100.0,100.0,2
1.6413533534142115,46,0.9834388764787632,2,100.0,100.0,2
1.5518999941994323,47,0.9715485510484893,2,100.0,100.0,2
1.5518999941994323,48,0.9636955565732037,2,100.0,100.0,2
1.6531286245319483,49,0.9611461996933368,2,100.0,100.0,2
1.6296497453611145,50,0.9186802854708306,2,100.0,100.0,2
1.3907578882927731,51,0.8951151200841453,2,100.0,100.0,2
1.4514755725336224,52,0.8308867166144022,2,100.0,100.0,2
1.3886979861471513,53,0.6898731416150451,2,100.0,100.0,2
1.4324261850896616,54,0.45141930946991554,2,100.0,100.0,2
1.5141729842448377,55,0.40492390007829177,2,100.0,100.0,2
1.3379047364675192,56,0.353329580135479,2,100.0,100.0,2
1.5721768458670988,57,0.22116088774439727,2,100.0,100.0,2
1.394884323811819,58,0.249856351150721,2,100.0,100.0,2
1.249726600887592,59,0.2229289559035494,2,100.0,100.0,2
1.3159737997970447,60,0.2252732604230208,2,100.0,100.0,2
1.321930203717076,61,0.2349838907646634,2,100.0,100.0,2
1.354013078073713,62,0.24380559136160054,2,100.0,100.0,2
1.2806176813583725,63,0.3109589371325491,2,100.0,100.0,2
1.468568241251078,64,0.3771461660290109,2,100.0,100.0,2
1.3120130886378023,65,0.4271037033248811,2,100.0,100.0,2
1.5835348362683437,66,0.5425231485450489,2,100.0,100.0,2
1.5054025778839888,67,0.6451174304366247,2,100.0,100.0,2
1.4219241636103985,68,,2,100.0,100.0,2
1.3928199992669523,0,0.9769672879392287,0,100.0,100.0,3
1.6745075325349703,1,0.9723704897299074,0,100.0,100.0,3
1.374340123168899,2,0.9218281134306517,0,100.0,100.0,3
1.6018483159368282,3,0.7766449470431793,0,100.0,100.0,3
1.5880968822034236,4,0.7265426660980675,0,100.0,100.0,3
1.460002916598807,5,0.24597455094560278,0,100.0,100.0,3
1.624988173061772,6,0.3001192127908588,0,100.0,100.0,3
1.4114791828465392,7,0.24724854980307814,0,100.0,100.0,3
1.6203378731766815,8,0.22445320810444563,0,100.0,100.0,3
1.5699132755029914,9,0.2839639061300636,0,100.0,100.0,3
1.3866402881031807,10,0.29033851203812333,0,100.0,100.0,3
1.492321512359806,11,0.3047223976725619,0,100.0,100.0,3
1.3439295636631272,12,0.30969825344002816,0,100.0,100.0,3
1.4135636454677651,13,0.2922312041297276,0,100.0,100.0,3
1.2287732144266645,14,0.33127856519278503,0,100.0,100.0,3
1.2982144881398365,15,0.32203122450179505,0,100.0,100.0,3
1.3845847894491108,16,0.34926844940916857,0,100.0,100.0,3
1.5251925409979932,17,0.3728435365439536,0,100.0,100.0,3
1.477171886333912,18,0.4317570059896969,0,100.0,100.0,3
1.3439295636631272,19,0.5104519809196134,0,100.0,100.0,3
1.468568241251078,20,0.5814934882327256,0,100.0,100.0,3
1.585814506439099,21,0.7589794089973719,0,100.0,100.0,3
1.8105884250292672,22,,0,100.0,100.0,3
1.522983572343361,23,0.9598781021889301,1,100.0,100.0,3
1.4010906265215493,24,0.9422619248491123,1,100.0,100.0,3
1.3722977227481734,25,0.8694349704207323,1,100.0,100.0,3
1.39695086668479,26,0.7701731147818633,1,100.0,100.0,3
1.3159737997970447,27,0.5957489095165956,1,100.0,100.0,3
1.3682194177939029,28,0.2764026724631805,1,100.0,100.0,3
1.4493496315883396,29,0.23945035109626905,1,100.0,100.0,3
1.374340123168899,30,0.3178644755486868,1,100.0,100.0,3
1.3139924245474657,31,0.3561945922827809,1,100.0,100.0,3
1.4261180924660422,32,0.2695341945393044,1,100.0,100.0,3
1.527404049932943,33,0.2655994086609619,1,100.0,100.0,3
1.4750173637661552,34,0.25263975568941793,1,100.0,100.0,3
1.3519921409813755,35,0.2640866463334142,1,100.0,100.0,3
1.2363662387177572,36,0.2633165093079396,1,100.0,100.0,3
1.321930203717076,37,0.2793545921393027,1,100.0,100.0,3
1.302146852860418,38,0.26827858634080226,1,100.0,100.0,3
1.3560361411775448,39,0.27957173489843007,1,100.0,100.0,3
1.3338986457631203,40,0.3294502772126056,1,100.0,100.0,3
1.4387550376859133,41,0.3899939313900728,1,100.0,100.0,3
1.5163718498698626,42,0.4700615701147479,1,100.0,100.0,3
1.477171886333912,43,0.5615199799576059,1,100.0,100.0,3
1.5518999941994323,44,0.7437298780745715,1,100.0,100.0,3
1.6888933289763435,45,,1,100.0,100.0,3
1.3928199992669523,46,0.97110652995181,2,100.0,100.0,3
1.713111415194469,47,0.9577216638888846,2,100.0,100.0,3
1.3722977227481734,48,0.9397537904882804,2,100.0,100.0,3
1.5032162118257573,49,0.9117116931296365,2,100.0,100.0,3
1.5518999941994323,50,0.8108473638749247,2,100.0,100.0,3
1.527404049932943,51,0.783951962972448,2,100.0,100.0,3
1.2845141914196214,52,0.672958534208432,2,100.0,100.0,3
1.4052393171448294,53,0.5454171783366691,2,100.0,100.0,3
1.3722977227481734,54,0.3126561335798879,2,100.0,100.0,3
1.6273175467451289,55,0.3148388184123903,2,100.0,100.0,3
1.5141729842448377,56,0.2620687994599266,2,100.0,100.0,3
1.376384695023725,57,0.28317476579789963,2,100.0,100.0,3
1.2401740230704938,58,0.34485122164796034,2,100.0,100.0,3
1.321930203717076,59,0.35025003003496163,2,100.0,100.0,3
1.2024312657153544,60,0.35683101933315964,2,100.0,100.0,3
1.2516428237878725,61,0.32647646434505806,2,100.0,100.0,3
1.1838340814324608,62,0.33436548525117604,2,100.0,100.0,3
1.3139924245474657,63,0.2429399284309798,2,100.0,100.0,3
1.5407267784108662,64,0.26749759036979887,2,100.0,100.0,3
1.2268796335124503,65,0.3083937914668993,2,100.0,100.0,3
1.4303211876159831,66,0.3948541589294697,2,100.0,100.0,3
1.4858141962725808,67,0.49360117515933544,2,100.0,100.0,3
1.624988173061772,68,,2,100.0,100.0,3
1.5097827812669435,0,0.9717147242905532,0,100.0,100.0,4
1.7033875516141002,1,0.9482343571333403,0,100.0,100.0,4
1.7179918472916522,2,0.8644452353524431,0,100.0,100.0,4
1.4836499749473357,3,0.672168005316924,0,100.0,100.0,4
1.490149959468906,4,0.5858060048709797,0,100.0,100.0,4
1.4135636454677651,5,0.2523513706669148,0,100.0,100.0,4
1.6226616174757826,6,0.24939945315408268,0,100.0,100.0,4
1.5141729842448377,7,0.28804605695069363,0,100.0,100.0,4
1.53405387701386,8,0.26848085690377654,0,100.0,100.0,4
1.403163853077204,9,0.32079657951360774,0,100.0,100.0,4
1.5296181049975033,10,0.3527852403978141,0,100.0,100.0,4
1.5474229148134033,11,0.2758986167874229,0,100.0,100.0,4
1.4664233309004546,12,0.29573300464473246,0,100.0,100.0,4
1.5163718498698626,13,0.2975412189096384,0,100.0,100.0,4
1.41565036993277,14,0.2942585354335812,0,100.0,100.0,4
1.4177393611555247,15,0.25566856369408725,0,100.0,100.0,4
1.3702574891541066,16,0.38029531660238486,0,100.0,100.0,4
1.3379047364675192,17,0.2764696599205801,0,100.0,100.0,4
1.520777138139883,18,0.3022733262533027,0,100.0,100.0,4
1.472865252320442,19,0.3817034049948795,0,100.0,100.0,4
1.4879808559462406,20,0.4280990708849347,0,100.0,100.0,4
1.4366431050554922,21,0.5976956861224324,0,100.0,100.0,4
1.4303211876159831,22,,0,100.0,100.0,4
1.6413533534142115,23,0.9472680603898809,1,100.0,100.0,4
1.41565036993277,24,0.9129045616445165,1,100.0,100.0,4
1.4324261850896616,25,0.7646891055070038,1,100.0,100.0,4
1.6180169333786454,26,0.6649167764894244,1,100.0,100.0,4
1.5119766299538204,27,0.431224894270237,1,100.0,100.0,4
1.8080262929567057,28,0.14776706428496753,1,100.0,100.0,4
1.4836499749473357,29,0.263326230012749,1,100.0,100.0,4
1.3399109156808784,30,0.265730615454562,1,100.0,100.0,4
1.403163853077204,31,0.270609715917704,1,100.0,100.0,4
1.5903819699911408,32,0.29940760859054,1,100.0,100.0,4
1.4514755725336224,33,0.28710077110463944,1,100.0,100.0,4
